"id","nomor_ulok","lingkup_pekerjaan","nama_toko","kode_toko","proyek","cabang","alamat","nama_kontraktor"
952,"2MZ1-2602-2M44-R",ME,REST AREA 575 A_NGAWI,,Renovasi,MADIUN,JL.TOL SOLO-NGAWI KM.575 A KEC.PARON KEL.NGAWI,PT KANIGORO KARYA KONSTRUKSI
953,KZ01-2601-0004,ME,JELAMBAR SELATAN DUA,,Alfamart Reguler,CIKOKOL,JL. JELAMBAR SELATAN 2 NO. 3A/30 JELAMBAR BARAT GROGOL PETAMBURAN,PT KHODAYIS MURNI
954,"1GZ1-2601-0003",Sipil,TRANS JORONG,,Alfamart Reguler,BANJARMASIN,JL A YANI RT 013 DESA JORONG KEC. JORONG KAB. TANAH LAUT,CV HANA KARYA
955,WZ01-2512-0003,Sipil,ISKANDAR MUDA 2,,Alfamart Reguler,MEDAN,"Jl. Iskandar Muda, Petisah Tengah, Kec. Medan Petisah, Kota Medan",CV KARYA CINTA BIMA
956,WZ01-2511-0016,Sipil,MT HARYONO,,Alfamart Reguler,MEDAN,"Jl. MT Haryono, Jati Karya, Kec. Binjai Utara, Kota Binjai, Sumatera Utara",CV FAZZA REZEKY
957,WZ01-2511-0003,ME,ISKANDAR MUDA 2,,Alfamart Reguler,MEDAN,"Jl. Iskandar Muda, Petisah Tengah, Kec. Medan Petisah, Kota Medan",CV KARYA CINTA BIMA
958,WZ01-2512-0003,ME,ISKANDAR MUDA 2,,Alfamart Reguler,MEDAN,"Jl. Iskandar Muda, Petisah Tengah, Kec. Medan Petisah, Kota Medan",CV KARYA CINTA BIMA
936,BZ01-2602-0004,ME,BUKIT RAYA,,Alfamart Reguler,BANDUNG RAYA,JL BUKIT RAYA ATAS,PT HANIF TUNGGAL MANDIRI
959,JZ01-2601-0004,Sipil,DARK STORE CEMPAKA PUTIH ( PANGKALAN ASEM ),,Alfamart Reguler,CILEUNGSI,"JL. RAYA PANGKALAN ASEM NO.17 , GALUR KEC. JOHAR BARU , JAKARTA PUSAT. 10530",PT MITRA GIRI AGUNG
960,"2DZ1-2601-0003",Sipil,CENTRAL BARELANG,,Alfamart Reguler,BATAM,"KOMPLEK PERUM BARELANG TJ.UNCANG BLOK B NO 03A,05,06",PT DWI PILLAR PERDANA
961,Z001-2522-0121,Sipil,TEST,,Franchise,HEAD OFFICE,Head office testing,PT BERKAH 2
962,"1GZ1-2601-0003",ME,TRANS JORONG,,Alfamart Reguler,BANJARMASIN,JL A YANI RT 013 DESA JORONG KEC. JORONG KAB. TANAH LAUT,CV HANA KARYA
963,IZ01-2602-0001,Sipil,WIRUN (NEW STORE REG),,Alfamart Reguler,CILACAP,"Jalan Raya Kutoarjo - Bruno, Desa Wirun, Kec. Kutoarjo Kab. Purworejo",CV SUMBER REZEKI
964,"1MZ1-2511-0005",Sipil,JL. MASJID DARUSSALAM (NEW STORE),,Alfamart Reguler,PARUNG,"JL. MASJID DARUSSALAM NO. 11 RT. 05 / 04, KEDAUNG PAMULANG, TANGERANG SELATAN",PT SAGAR PUTRA KREASI
965,IZ01-2602-0001,ME,WIRUN (NEW STORE REG),,Alfamart Reguler,CILACAP,"Jalan Kutoarjo - Bruno, Desa Wirun, Kec. Kutoarjo, Kab. Purworejo",CV SUMBER REZEKI
966,WZ01-2511-0016,ME,MT HARYONO,,Alfamart Reguler,MEDAN,"Jl. MT Haryono, Jati Karya, Kec. Binjai Utara, Kota Binjai, Sumatera Utara",CV FAZZA REZEKY
967,WZ01-1605-0004-R,ME,DJUANDA TAMIANG,,Renovasi,MEDAN,DJUANDA TAMIANG ACEH,CV KARINA SUITO
968,"1MZ1-2511-0005",ME,JL. MASJID DARUSSALAM (NEW STORE),,Alfamart Reguler,PARUNG,"JL. MASJID DARUSSALAM NO. 11 RT. 05 / 04, KEDAUNG PAMULANG, TANGERANG SELATAN",PT SAGAR PUTRA KREASI
969,XZ01-2602-X716-R,Sipil,KEADILAN 2,,Renovasi,BOGOR,"JL. KEADILAN RAYA NO. 8 RT.11/RW.04, BAKTI JAYA KEC. SUKMAJAYA, KOTA DEPOK, JAWA BARAT",PT SAGAR PUTRA KREASI
970,JZ01-2601-0003,ME,H YAHYA,,Alfamart Reguler,CILEUNGSI,"JL H YAHYA KEL. CIPINANG CEMPEDAK KEC. JATINEGARA , JAKARTA TIMUR",PT MITRA GIRI AGUNG
971,XZ01-2602-X716-R,ME,KEADILAN 2,,Renovasi,BOGOR,"JL. KEADILAN RAYA NO. 8 RT.11/RW.04, BAKTI JAYA KEC. SUKMAJAYA, KOTA DEPOK, JAWA BARAT",PT SAGAR PUTRA KREASI
972,WZ01-1605-0005-R,ME,DJUANDA TAMIANG,,Renovasi,MEDAN,IR DJUANDA TAMIANG ACEH,CV KARINA SUITO
973,"2SZ1-2510-0005",Sipil,Alale Suwawa,,Alfamart Reguler,GORONTALO,"Jl. Pasar Minggu, Alale, Kec. Suwawa Tengah",CV EVLOGJA JAYA
974,KZ01-2601-0004-R,ME,JELAMBAR SELATAN DUA,,Renovasi,CIKOKOL,JL. JELAMBAR SELATAN 2 NO. 3A/30 JELAMBAR BARAT GROGOL PETAMBURAN,PT KHODAYIS MURNI
975,"2DZ1-2601-0002",Sipil,RUKO SP PLAZA,,Alfamart Reguler,BATAM,KOMPLEK PERTOKOAN SENTOSA PERDANA BLOK JATI NO.01-02 KEL. SUNGAI LANGKAI KEC. SAGULUNG KOTA BATAM.,CV ASMARA BERSAUDARA
976,"1PZ1-1412-1P57-R",Sipil,PEMBANGUNAN SANGGAU,,Renovasi,PONTIANAK,"JL. PEMBANGUNAN SANGGAU, SANGGAU, KALIMANTAN BARAT",CV ELEKTRIKA BERDIKARI
977,"1GZ1-2601-0004",ME,GUNUNG SARI,,Alfamart Reguler,BANJARMASIN,"JL GUNUNG SARI. BANJARMASIN, KOTAMADYA BANJARMASIN. KALIMANTAN SELATAN",CV PUTRA KALI AMANDIT
978,"1GZ1-2512-0007-R",ME,ALFAMART NANGA BULIK,,Renovasi,BANJARMASIN,"JL NANGABULIK, KAB LAMANDAU, KALTENG",CV FAJARWANGI
979,BZ01-2601-0004,ME,CIGANTANG,,Alfamart Reguler,BANDUNG RAYA,JL CIGANTANG,CV TRITUNGGAL
980,PZ01-2602-PC22-R,Sipil,JL. SAM RATULANGI,,Renovasi,BENGKULU,JL. SAM RATULANGI RT.004 RT.001 KEL. GUNUNG ALAM KEC. ARGA MAKMUR KAB. BEGKULU UTARA,CV KING KONSTRUKSI UTAMA
981,"2SZ1-2510-0005",ME,Alale Suwawa,,Alfamart Reguler,GORONTALO,"Jl. Pasar Minggu, Alale, Kec. Suwawa Tengah",CV EVLOGJA JAYA
982,PZ01-2602-PC22-R,ME,JL. SAM RATULANGI,,Renovasi,BENGKULU,JL. SAM RATULANGI RT.004 RT.001 KEL. GUNUNG ALAM KEC. ARGA MAKMUR KAB. BEGKULU UTARA,CV KING KONSTRUKSI UTAMA
983,PZ01-2602-PC24-R,Sipil,BALON IJUK,,Renovasi,PALEMBANG,JL. RAYA BALUN IJUK RT.001 KEL. BALUN IJUK KEC. MERAWANG KAB. BANGKA,CV NAGA BARU
984,VZ01-2602-V170-R,Sipil,PLUMBON,,Renovasi,PLUMBON,Jl. Pangeran Antasari No 6 Rt 14 Rw 05 Desa Plumbon Kec Plumbon Kab Cirebon,CV BINTANG CEMERLANG
985,BZ01-2601-0004,Sipil,CIGANTANG,,Alfamart Reguler,BANDUNG RAYA,JL CIGANTANG,CV TRITUNGGAL
986,"2JZ1-2512-0002",ME,CIKUNDUL,,Alfamart Reguler,CIANJUR,JL.Merdeka Kp.Cikundul Hilir Rt.001 Rw.005 Kel.Lembursitu Kota.Sukabumi,CV TANJUNG MEKARSARI
987,VZ01-2512-V459-R,ME,URIP SUMOHARJO,,Renovasi,PLUMBON,JL. RAYA ARJAWINANGUN DS.KEBON TURI KEC.ARJAWINANGUN KAB.CIREBON,CV BINTANG CEMERLANG
988,"1GZ1-2512-0007-R",Sipil,NANGABULIK,,Renovasi,BANJARMASIN,"JL NANGABULIK, KAB LAMANDAU, KAL TENG",CV FAJARWANGI
989,VZ01-2603-V170-R,Sipil,PLUMBON,,Renovasi,PLUMBON,Jl. Pangeran Antasari No 6 Rt 14 Rw 04 Desa Plumbon Kec Plumbon Kab Cirebon,CV BINTANG CEMERLANG
990,"2DZ1-2601-0002",ME,RUKO SP PLAZA,,Alfamart Reguler,BATAM,KOMPLEK PERTOKOAN SENTOSA PERDANA BLOK JATI NO.01-02 KEL. SUNGAI LANGKAI KEC. SAGULUNG KOTA BATAM,CV ASMARA BERSAUDARA
991,"2MZ1-2512-2M44-R",Sipil,REST AREA 575 A_NGAWI,,Renovasi,MADIUN,JL.TOL SOLO-NGAWI KM.575 A KEC.PARON KEL.NGAWI,PT KANIGORO KARYA KONSTRUKSI
992,VZ01-2512-V459-R,Sipil,URIP SUMOHARJO,,Renovasi,PLUMBON,JL. RAYA ARJAWINANGUN DS.KEBON TURI KEC.ARJAWINANGUN KAB.CIREBON,CV BINTANG CEMERLANG
993,VZ01-2603-V170-R,ME,PLUMBON,,Renovasi,PLUMBON,Jl. Pangeran Antasari No 6 Rt 14 Rw 05 Desa Plumbon Kec Plumbon Kab Cirebon,CV BINTANG CEMERLANG
994,"1GZ1-2601-0004",Sipil,GUNUNG SARI,,Alfamart Reguler,BANJARMASIN,JL. GUNUNG SARI BANJARMASIN. KOTAMADYA BANJARMASIN. KALIMANTAN SELATAN,CV PUTRA KALI AMANDIT
995,"2VZ1-2601-0003",Sipil,ALLA ENREKANG,,Alfamart Reguler,LUWU,Jl.Poros Enrekang Makalle,CV RESKY PRATAMA
996,"1SZ1-2512-0000",Sipil,MONTONG DAO TERATAK,,Alfamart Reguler,LOMBOK,JLN.PARIWISATA AIK BUKAK DUSUN MONTONG DAO DESA TERATAK KEC.BATULIANG KAB.LOMBOK TENGAH,CV GEO NUSA
997,QZ01-2603-Q253-R,Sipil,PULAU KAWE,,Renovasi,BALI,jl pulau kawe,PT PIORA SINTATA
998,"2VZ1-2601-0003",ME,Alla Enrekang,,Alfamart Reguler,LUWU,Jl. Poros Enrekang Makale,CV RESKY PRATAMA
999,UZ01-2512-0003-R,ME,KH ALI MAS'UD,,Renovasi,SIDOARJO BPN_SMD,JL. PAGERWOJO KAV. DPR KEC. BUDURAN KAB. SIDOARJO,CV FAJAR WANGI
1000,IZ01-2601-0006,Sipil,BAKUREJO,,Alfamart Reguler,CILACAP,Desa Bakurejo RT 02 RW 02 Kec. Grabag Kab. Purworejo,CV SUMBER REZEKI
1001,UZ01-2512-0003-R,Sipil,KH ALI MAS'UD,,Renovasi,SIDOARJO BPN_SMD,JL. PAGERWOJO KAV. DPR KEC. BUDURAN KAB SIDOARJO,CV FAJAR WANGI
1002,VZ01-2601-V619-R,ME,CIREBON GIRANG,,Renovasi,PLUMBON,JL.IR SOEKARNO RT.002 RW.001 DESA CIREBON GIRANG KEC. TALUN KAB. CIREBON,CV WISNU DWI UTAMA
1003,"1GZ1-2603-1G1I-R",ME,MANTUIL,,Renovasi,BANJARMASIN,JL MANTUIL. KUIN KECIL. KECAMATAN ALUH ALUH. KABUPATEN BANJAR. KALIMANTAN SELATAN,CV PUTRA KALI AMANDIT
1004,"2DZ1-2601-0003-R",Sipil,Central Barelang,,Renovasi,BATAM,"KOMPLEK PERUM BARELANG TJ. UNCANG BLOK B NO 03A,05,06.",PT DWI PILLAR PERDANA
1005,"2DZ1-2601-0003-R",ME,Central Barelang,,Renovasi,BATAM,"KOMPLEK PERUM BARELANG TJ. UNCANG BLOK B NO 03A,05,06",PT DWI PILLAR PERDANA
1006,VZ01-2601-V619-R,Sipil,CIREBON GIRANG,,Renovasi,PLUMBON,JL. IR SOEKARNO RT.002 RW.001 DESA CIREBON GIRANG KEC. TALUN KAB. CIREBON,CV WISNU DWI UTAMA
1008,"1GZ1-2508-0008-R",ME,TJILIK RIWUT LAMANDAU,,Renovasi,BANJARMASIN,"JL TJILIK RIWUT, KAB LAMANDAU, KAL TENG",CV FAJARWANGI
1009,"1JZ1-2602-0001",Sipil,CISAMPIH,,Alfamart Reguler,KARAWANG,KP. CISAMPIH RT 002/006 DESA CISAMPIH KECAMATAN DAWUAN KABUPATEN SUBANG.,CV TRITUNGGAL
1010,"1GZ1-2508-0008",Sipil,TJILIK RIWUT LAMANDAU,,Alfamart Reguler,BANJARMASIN,JL. TJILIK RIWUT LAMANDAU,CV FAJARWANGI
1011,"1JZ1-2602-0001",ME,CISAMPIH,,Alfamart Reguler,KARAWANG,KP. CISAMPIH RT 002/006 DESA CISAMPIH KECAMATAN DAWUAN KABUPATEN SUBANG,CV TRITUNGGAL
1012,VZ01-2512-V435-R,ME,MEGU CILIK,,Renovasi,PLUMBON,JL.FATAHILLAH RT.02 RW.03 DS.MEGU CILIK KEC.WERU KAB.CIREBON,CV TIGA PUTRA ABADI SENTOSA
1013,"1GZ1-2508-0008",ME,TJILIK RIWUT,,Alfamart Reguler,BANJARMASIN,"JL TJILIK RIWUT, KAB LAMANDAU, KAL TENG",CV FAJARWANGI
1014,VZ01-2603-V250-R,Sipil,DANAWINANGUN,,Renovasi,PLUMBON,JL. NYI MAS ENDANG GEULIS RT01 RW01 DESA DANAWINANGUN KEC. KELANGENAN KAB. CIREBON,CV WISNU DWI UTAMA
1015,"1AZ1-2601-0008-R",Sipil,LANGGAM PELALAWAN,,Renovasi,PEKANBARU,JL. JENDRAL SUDIRMAN,PT KREASI PRIMATAMA MANDIRI
1016,WZ01-1605-0005,Sipil,DJUANDA TAMIANG,,,MEDAN,IR DJUANDA TAMIANG ACEH,CV KARINA SUITO
1017,VZ01-2602-V205-R,ME,DANAWINANGUN,,Renovasi,PLUMBON,JL. NYIMAS ENDANG GEULIS RT.01 RW.01 DESA DANAWINANGUN KEC.KLANGENAN KAB.CIREBON,CV WISNU DWI UTAMA
1018,"1AZ1-2601-0008",ME,LANGGAM PELALAWAN,,Renovasi,PEKANBARU,JL. JENDRAL SUDIRMAN,PT KREASI PRIMATAMA MANDIRI
1019,IZ01-2602-0006,Sipil,KALIDONAN,,Alfamart Reguler,CILACAP,JL KALIDONAN KEL. DONAN KEC. CILACAP TENGAH KAB. CILACAP,PT UNGGUL KARSA
1020,"1AZ1-2601-0008-R",ME,LANGGAM PELALAWAN,,Renovasi,PEKANBARU,JL. JENDRAL SUDIRMAN,PT KREASI PRIMATAMA MANDIRI
1021,IZ01-2602-0006,ME,KALIDONAN,,Alfamart Reguler,CILACAP,JL KALIDONAN KEL. DONAN KEC. CILACAP TENGAH KAB. CILACAP,PT UNGGUL KARSA
1022,"1GZ1-2509-0001-R",Sipil,SUNGAI LULUT,,Renovasi,BANJARMASIN,"JL MARTAPURA LAMA RT 13, SUNGAI LULUT, SUNGAI TABUK, BANJAR",CV HANA KARYA
1023,"1AZ1-2602-0001",Sipil,BERINGIN JAYA KUANSING,,Alfamart Reguler,PEKANBARU,JL. POROS SUKA MAJU,CV RIAU MANDIRI SEJATI
1024,VZ01-2515-V435-R,Sipil,MEGU CILIK,,Renovasi,PLUMBON,JL.FATAHILLAH RT.02 RW.03 DS.MEGU CILIK KEC.WERU KAB.CIREBON,CV TIGA PUTRA ABADI SENTOSA
1025,UZ01-2601-0005,Sipil,BPN RAYA MULAWARMAN,,Alfamart Reguler,SIDOARJO BPN_SMD,"JL. MULAWARMAN, RT. 07, KEL. LAMARU, KEC. BALIKPAPAN TIMUR.",CV CAHAYA FIRATAMA
1026,"1AZ1-2602-0001",ME,BERINGIN JAYA KUANSING,,Alfamart Reguler,PEKANBARU,JL. POROS SUKAMAJU,CV RIAU MANDIRI SEJATI
1027,VZ01-2512-V435-R,Sipil,MEGU CILIK,,Renovasi,PLUMBON,JL.FATAHILLAH RT.02 RW.03 DS.MEGU CILIK KEC.WERU KAB.CIREBON,CV TIGA PUTRA ABADI SENTOSA
1028,JZ01-2511-0006,Sipil,CIPINANG MUARA RAYA,,Renovasi,CILEUNGSI,JL CIPINANG MUARA RAYA,PT HANIF TUNGGAL MANDIRI
1029,UZ01-2601-0005,ME,BPN RAYA MULAWARMAN,,Alfamart Reguler,SIDOARJO BPN_SMD,"JL. MULAWARMAN, RT. 07, KEL. LAMARU, KEC. BALIKPAPAN TIMUR",CV CAHAYA FIRATAMA
1030,"2JZ1-2512-0002",Sipil,RAYA CIKUNDUL,,Alfamart Reguler,CIANJUR,"Jalan Merdeka, Cikundul Hilir RT 001 RW 005, Kel Lembursitu, Kec Lembursitu, Kota Sukabumi",CV TANJUNG MEKARSARI
1031,RZ01-0503-0007,Sipil,Poros Lumpue Pare Pare,,Alfamart Reguler,MAKASSAR,Jl. Bau Massepe Lumpue Kec. Bacukiki Barat Kota Pare Pare,CV MARGI MOLARE
1032,"1GZ1-2509-0001-R",ME,SUNGAI LULUT,,Renovasi,BANJARMASIN,"JL. MARTAPURA LAMA RT 13 SUNGAI LULUT, SUNGAI TABUK, BANJAR",CV HANA KARYA
1033,"1PZ1-2214-1P57-R",ME,PEMBANGUNAN SANGGAU,,Renovasi,PONTIANAK,"JL. PEMBANGUNAN SANGGAU, SANGGAU, KALIMANTAN BARAT",CV ELEKTRIKA BERDIKARI
1034,RZ01-2509-0004,Sipil,Poros Lumpue Pare Pare,R908,Alfamart Reguler,MAKASSAR,Jl. Bau Massepe Lumpue Kec. Bacukiki Barat Kota Pare Pare,CV MARGI MOLARE
1035,"1GZ1-2512-0008",Sipil,PANCASILA PLH,,Alfamart Reguler,BANJARMASIN,"JL PANCASSILA, KEL. PELAIHARI, KEC. PELAIHARI KAB. TANAH LAUT",CV HANA KARYA
1036,"1GZ1-2601-0002",Sipil,PEMBALAH BATUNG,,Alfamart Reguler,BANJARMASIN,Jl. Pembalah Batung Kel. Paliwara Kec. Amuntai Kab. Hulu Sungai Utara Kalimantan Selatan,CV SINAR ANUGRAH
1037,"1PZ1-2422-1P57-R",ME,PEMBANGUNAN SANGGAU,,Renovasi,PONTIANAK,"JL. PEMBANGUNAN SANGGAU, SANGGAU, KALIMANTAN BARAT",CV ELEKTRIKA BERDIKARI
1039,PZ01-2603-PC29-R,Sipil,DESA MAINAN,,Renovasi,PALEMBANG,JL. PALEMBANG - PANGKALAN BALAI RT 02 RW 07 KEL. MAINAN KEC. SEMBAWA KAB. BANYUASIN,CV KRIDA ARTI
1040,"1GZ1-2512-0008",ME,PANCASILA PLH,,Alfamart Reguler,BANJARMASIN,"JL. PANCASILA, KEL. PELAIHARI, KEC. PELAIHARI, KAB. TANAH LAUT",CV HANA KARYA
1041,"1PZ1-2602-0005",Sipil,RAYA DALAM KAUM,,Alfamart Reguler,PONTIANAK,"JL RAYA PEMBANGUNAN RT 017 RW 003, DESA SUKAMANTRI, KEC. SAMBAS, KAB. SAMBAS",CV ELEKTRIKA BERDIKARI
1042,"1PZ1-2602-0005",ME,RAYA DALAM KAUM,,Alfamart Reguler,PONTIANAK,"JL. RAYA PEMBANGUNAN RT 017 RW 003 DESA SUKAMANTRI , KEC SAMBAS, KAB SAMBAS",CV ELEKTRIKA BERDIKARI
1043,JZ01-2602-0001,Sipil,DARK STORE CEMPAKA PUTIH ( PANGKALAN ASEM ),,Alfamart Reguler,CILEUNGSI,"JL. RAYA PANGKALAN ASEM NO.17 , GALUR KEC. JOHAR BARU , JAKARTA PUSAT. 10530",PT MITRA GIRI AGUNG
1044,"2SZ1-2507-0004",Sipil,LAMAHU BONE BOLANGO,,Alfamart Reguler,GORONTALO,"JL. YUSUF HASIRU, DESA LAMAHU, KEC. BULANGO SELATAN",CV CAHAYA FIRATAMA
1045,"2SZ1-2507-0004",ME,LAMAHU BONE BOLANGO,,Alfamart Reguler,GORONTALO,"JL. YUSUF HASIRU, DESA LAMAHU, KEC. BULANGO SELATAN",CV CAHAYA FIRATAMA
1046,RZ01-2509-0001,Sipil,LEMOE PARE,R906,Alfamart Reguler,MAKASSAR,Jl.Lingkar pare-pare kel.Lemoe kec.bacukiki,CV RESKY PRATAMA
1038,RZ01-2509-0002,Sipil,PEMUDA PAREPARE,,Alfamart Reguler,MAKASSAR,Jl. Jendral Sudirman Kel. Cappa Galung Kec. Bacukiki Kota Pare Pare Sulawesi Selatan,CV ABADI TEKNIK
1047,PZ01-2603-P646-R,Sipil,TALANG JAWA,P646,Renovasi,BENGKULU,JL. INSPEKTUR MARZUKI KEL. TALANG JAWA KEC. LAHAT KAB. LAHAT,CV KING KONSTRUKSI UTAMA
1048,"1GZ1-2601-0002",ME,PEMBALAH BATUNG,,Alfamart Reguler,BANJARMASIN,Jl. Pembalah Batung Kel. Paliwara Kec. amuntai Kab. Hulu Sungai Hulu Utara Kalimantan Selatan,CV SINAR ANUGRAH
1049,"1MZ1-2602-0001",ME,DS SAWANGAN (NEW DARK STORE),,Alfamart Reguler,PARUNG,JL. MANGGA RT 002/003 KEL.PASIR PUTIH KEC.SAWANGAN DEPOK,PT PIORA SINTATA
1050,RZ01-2509-0004,ME,Poros Lumpue Pare Pare,,Alfamart Reguler,MAKASSAR,Jl. Bau Massepe Lumpue Kec. Bacukiki Barat Kota Pare Pare,CV MARGI MOLARE
1051,RZ01-2509-0001,ME,LEMOE PARE,R906,Alfamart Reguler,MAKASSAR,Jl. Lingkar Pare Pare Kel.Lemoe Kec.Bacukiki,CV RESKY PRATAMA
1052,OZ01-2602-0006,Sipil,MRANGGEN POLOKARTO,,Alfamart Reguler,KLATEN,"MRANGGEN POLOKARTO ,SUKOHARJO",CV CENTRAL KONSTRUKSI
1053,TZ01-2603-TE01-R,Sipil,PALEM PURI,,Renovasi,BALARAJA,JALAN PALEM PURI KP.SERUA PONCOL RT.01 RW.06 KEL SAWAH BARU KEC.CIPUTAT KOTA TANGERANG SELATAN,CV TANJUNG MEKARSARI
1054,"1MZ1-2602-0001",Sipil,DS SAWANGAN,,Alfamart Reguler,PARUNG,JL. MANGGA RT.002 / 003 KEL.PASIR PUTIH KEC.SAWANGAN DEPOK,PT PIORA SINTATA
1055,TZ01-2603-A645-R,Sipil,PARIGI PONDOK AREN,,Renovasi,BALARAJA,"JL.PARIGI RT.03 RW.04 KEL.PARIGI KEC.PONDOK AREN,TANGERANG SELATAN",CV TANJUNG MEKARSARI
1056,RZ01-2509-0004-R,ME,Poros Lumpue Pare Pare,R908,Renovasi,MAKASSAR,Jl. Bau Massepe Lumpue Kec. Bacukiki Barat Kota Pare Pare,CV MARGI MOLARE
1057,TZ01-2603-A645-R,ME,PARIGI PONDOK AREN,,Renovasi,BALARAJA,JL.PARINGI RT.02 RW.04 KEL.PARIGI KEC.PONDOK AREN TANGERANG SELATAN,CV TANJUNG MEKARSARI
1058,TZ01-2603-TE01-R,ME,PALEM PURI,,Renovasi,BALARAJA,JALAN PALEM PURI KP.SERUA PONCOL RT.01 RW.06 KEL.SAWAH BARU KEC.CIPUTAT KOTA TANGERANG SELATAN,CV TANJUNG MEKARSARI
1059,"2SZ1-2507-0011",Sipil,IRIGASI BOLANGO,,Alfamart Reguler,GORONTALO,"Jl.Irigasi ,Desa Ayula Timur, Kec. Bulango Selatan",CV CAHAYA FIRATAMA
1060,OZ01-2802-0006-R,Sipil,MRANGGEN POLOKARTO,,Renovasi,KLATEN,JL. MRANGGEN POLOKARTO SUKOHARJO,CV CENTRAL KONSTRUKSI
1061,"2SZ1-2507-0011",ME,IRIGASI BOLANGO,,Alfamart Reguler,GORONTALO,"JL. IRIGASI, DESA AYULA TIMUR, KEC. BULANGO SELATAN",CV CAHAYA FIRATAMA
1062,HZ01-2601-0003,Sipil,DS TEMBALANG,,Alfamart Reguler,SEMARANG,Jl. Mulawarman Selatan RT.02/01 Kramas Tembalang,CV SINAR ANUGRAH
1063,OZ01-2602-0006,ME,MRANGGEN POLOKARTO,,Alfamart Reguler,KLATEN,MRANGGEN POLOKARTO SUKOHARJO,CV CENTRAL KONSTRUKSI
1064,OZ01-2601-0003,Sipil,CUPUWATU SLEMAN,,Alfamart Reguler,KLATEN,"JL JOGJA SOLO,CUPUWATU,SLEMAN",CV CENTRAL KONSTRUKSI
1065,"1DZ1-2512-0002-R",Sipil,LINTAS TEBO - BUNGO 4,,Renovasi,JAMBI,LINTAS TEBO - BUNGO 4,CV NAGA WIJAYA ABADI
1066,HZ01-2601-0003,ME,DS TEMBALANG,,Alfamart Reguler,SEMARANG,Jl. Mulawarman Selatan RT.02/01 Kramas Tembalang,CV SINAR ANUGRAH
1067,PZ01-2603-P646-R,ME,TALANG JAWA,P646,Renovasi,BENGKULU,"JL. INSEPTUR MARZUKI, KEL. TALANG JAWA UTARA, KEC. LAHAT KAB. LAHAT, SUMATERA SELATAN",CV KING KONSTRUKSI UTAMA
1069,XZ01-2603-XB45-R,Sipil,CIMAHPAR BOGOR,XB45,Renovasi,BOGOR,JL. CIMAHPAR RT.003 RW.08 KEL.CIMAHPAR KEC.BOGOR UTARA KOTA BOGOR,PT PIORA SINTATA
1070,XZ01-2603-XB45-R,ME,CIMAHPAR BOGOR,XB45,Renovasi,BOGOR,JL. CIMAHPAR RT.003 RW.08 KEL.CIMAHPAR KEC.BOGOR UTARA KOTA BOGOR.,PT PIORA SINTATA
1071,"1DZ1-2512-0002-R",ME,LINTAS TEBO - BUNGO 4,,Renovasi,JAMBI,JL.LINTAS TEBO- BUNGO RT. 01 RW. 03 KEL. TEBING TINGGI KEC. TEBO TENGAH KAB. TEBO,CV NAGA WIJAYA ABADI
1072,"1AZ1-2602-0002-R",Sipil,NAGA SAKTI,,Renovasi,PEKANBARU,JL. NAGA SAKTI,PT PILAR MANDALA PERKASA
1073,"1AZ1-2602-0002-R",ME,NAGA SAKTI,,Renovasi,PEKANBARU,JL. NAGA SAKTI,PT PILAR MANDALA PERKASA
1074,PZ01-2603-0024,Sipil,BALUN IJUK,,Alfamart Reguler,BANGKA,JL. RAYA BALUN IJUK RT.001 KEL. BALUN IJUK KEC. MERAWANG KAB. BANGKA,CV NAGA BARU
1075,LZ01-2602-0004,Sipil,BEDILAN 2 BK 11,,Alfamart Reguler,KOTABUMI,"Jl. Raya Belitang, RT.008/RW.004, Kel. Gumawang, Kec. Belitang, Kab. OKU Timur",CV PUTRA PRATAMA
1076,LZ01-2602-0004,ME,BEDILAN 2 BK 11,,Alfamart Reguler,KOTABUMI,"Jl. Raya Belitang, RT.008/RW.004, Kel. Gumawang, Kec. Belitang, Kab. OKU Timur",CV PUTRA PRATAMA
1077,VZ01-2602-V170-R,ME,PLUMBON,,Renovasi,PLUMBON,JL. PANGERAN ANTASARI NO.6 RT 14 RW 05 DESA PLUMBON KAB. CIREBON,CV BINTANG CEMERLANG
1078,VZ01-2602-V250-R,ME,DANAWINANGUN,,Renovasi,PLUMBON,JL. NYIMAS ENDANG GEULIS RT.01 RW.01 DESA DANAWINANGUN KEC.KLANGENAN KAB.CIREBON,CV WISNU DWI UTAMA
1079,VZ01-2602-V619-R,Sipil,CIREBON GIRANG,,Renovasi,PLUMBON,JL.IR SOEKARNO RT.002 RW.001 DESA CIREBON GIRANG KEC. TALUN KAB.CIREBON,CV WISNU DWI UTAMA
1080,XZ01-2603-XB56-R,ME,KEDUNGMANGU,XB56,Renovasi,BOGOR,"JL. BABAKAN MADANG, KEDUNG MANGU KAB. BOGOR",PT PIORA SINTATA
1081,KZ01-2601-0001-R,Sipil,Swadaya II,,Renovasi,CIKOKOL,"JL SWADAYA 2 NO 35/36 KEL. MANGGARAI, KEC. TEBET JAKARTA SELATAN",CV AGUNG BANGUN KARYA
1082,XZ01-2603-XB56-R,Sipil,KEDUNGMANGU,XB56,Renovasi,BOGOR,"JL. BABAKAN MADANG, KEDUNG MANGU KAB. BOGOR",PT PIORA SINTATA
